customerID,gender,SeniorCitizen,Partner,Dependents,tenure,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,OnlineSecurity,TechSupport
6619-FCKFK,Male,0,No,No,59,Month-to-month,No,Credit card (automatic),28.5,1701.7,No,No,No
1341-QFWEP,Male,0,No,No,35,Month-to-month,Yes,Mailed check,42.33,1394.83,No,No,Yes
9096-WVCSZ,Male,0,No,No,19,Two year,Yes,Credit card (automatic),87.59,1685.15,No,No,No
0186-FXOOX,Female,0,Yes,Yes,42,Two year,No,Mailed check,41.82,1784.02,No,No,No
2619-OJWPH,Male,0,Yes,No,47,One year,Yes,Credit card (automatic),69.38,3307.62,No,No,No
0560-RPGXK,Female,0,No,Yes,0,Two year,Yes,Mailed check,83.34,0.0,No,No,No
7064-CEJEA,Female,0,Yes,Yes,2,Month-to-month,No,Bank transfer (automatic),78.86,157.51,Yes,Yes,No
0012-YAMVY,Male,0,No,Yes,16,Month-to-month,No,Credit card (automatic),85.9,1457.49,No,No,No
7061-CLVNI,Male,0,No,No,2,Month-to-month,No,Mailed check,40.26,74.18,No,No,No
2373-SWBAS,Female,0,Yes,Yes,15,Month-to-month,No,Credit card (automatic),91.43,1308.63,Yes,No,No
5063-KEXBC,Female,0,Yes,No,26,Month-to-month,No,Credit card (automatic),57.16,1470.23,Yes,Yes,Yes
7701-AGKGZ,Female,1,Yes,No,18,Month-to-month,No,Credit card (automatic),100.16,1787.27,No,Yes,Yes
7977-NSKJR,Female,0,Yes,No,39,Month-to-month,Yes,Electronic check,71.91,2840.78,Yes,Yes,No
8603-RGUPS,Female,0,Yes,No,42,One year,No,Credit card (automatic),89.69,3811.21,No,No,No
5900-FQQWI,Male,1,No,Yes,26,One year,Yes,Credit card (automatic),57.91,1624.21,No,No,No
1480-ZVKZO,Female,0,No,No,16,Month-to-month,No,Bank transfer (automatic),57.38,894.25,No,No,No
7420-GYREQ,Female,0,Yes,No,43,Month-to-month,No,Credit card (automatic),117.66,5032.23,Yes,Yes,No
4540-PJGMJ,Female,0,No,Yes,20,One year,Yes,Mailed check,59.09,1172.44,No,Yes,Yes
4624-IDAWM,Male,0,No,Yes,41,Month-to-month,No,Mailed check,44.52,1780.82,Yes,Yes,No
8249-ZGBTG,Female,0,Yes,No,27,Month-to-month,Yes,Electronic check,58.83,1562.11,No,No,Yes
1942-OITNX,Female,0,Yes,No,28,Month-to-month,Yes,Electronic check,63.86,1805.21,Yes,No,No
8734-TXMYE,Male,0,Yes,Yes,67,Month-to-month,No,Electronic check,45.59,3102.67,Yes,No,Yes
6817-JHEZB,Male,0,Yes,No,40,One year,Yes,Mailed check,20.22,816.15,No,Yes,No
4076-VHFCC,Male,0,Yes,No,48,Month-to-month,No,Credit card (automatic),32.09,1561.75,No,No,Yes
9368-XSXSC,Female,0,No,Yes,50,Month-to-month,No,Mailed check,67.74,3347.47,No,Yes,No
7426-UBMTX,Female,1,No,No,6,Month-to-month,Yes,Credit card (automatic),118.99,719.5,No,No,No
2579-FMBXM,Male,0,Yes,Yes,40,Month-to-month,Yes,Bank transfer (automatic),62.27,2479.68,No,No,Yes
6419-JSJOK,Male,0,No,No,11,Two year,Yes,Bank transfer (automatic),110.89,1218.18,No,Yes,No
4163-EBKYG,Female,0,Yes,No,16,Two year,Yes,Mailed check,75.53,1264.22,No,No,Yes
5397-CNEXD,Male,0,Yes,Yes,46,One year,No,Mailed check,91.56,4153.29,No,No,Yes
8764-DAEVI,Male,0,Yes,No,58,Month-to-month,Yes,Bank transfer (automatic),68.2,4017.8,No,No,No
8730-QBKZL,Male,0,Yes,Yes,53,One year,No,Bank transfer (automatic),101.64,5391.32,No,No,Yes
2443-ONXRI,Female,0,Yes,No,34,Two year,No,Credit card (automatic),47.88,1610.82,No,No,Yes
0568-ZOOQL,Male,0,No,No,45,Two year,No,Bank transfer (automatic),85.45,3829.64,No,Yes,No
5597-MALWF,Female,0,Yes,No,42,One year,Yes,Mailed check,51.26,2215.52,No,Yes,No
5800-YIEBZ,Female,1,No,Yes,51,Two year,No,Credit card (automatic),66.95,3416.48,No,No,Yes
0335-SFPGF,Female,0,No,No,60,Two year,No,Electronic check,50.07,3064.23,Yes,No,No
5469-DUTTB,Male,0,No,Yes,52,Two year,Yes,Mailed check,89.22,4607.58,No,Yes,Yes
3632-EHJNM,Female,0,Yes,No,54,Month-to-month,No,Mailed check,33.63,1869.58,No,Yes,Yes
7996-MASPL,Female,0,No,No,66,One year,No,Electronic check,26.68,1784.93,No,Yes,Yes
0492-HFKBC,Female,0,Yes,No,33,Two year,No,Electronic check,71.31,2365.3,No,Yes,No
3654-OHVLJ,Male,1,Yes,Yes,56,Month-to-month,Yes,Electronic check,97.68,5443.77,Yes,No,No
9723-RORNA,Male,0,No,No,39,Month-to-month,No,Credit card (automatic),95.56,3690.26,No,No,Yes
0712-OQJOF,Male,0,Yes,Yes,32,One year,Yes,Electronic check,89.59,2893.8,No,No,Yes
1072-ZOLQC,Male,0,Yes,No,6,Month-to-month,Yes,Mailed check,35.68,207.44,No,No,No
8484-YZRCC,Female,0,No,No,72,Month-to-month,No,Electronic check,109.4,7898.04,Yes,Yes,No
9281-SGFHX,Male,0,No,No,26,Month-to-month,No,Credit card (automatic),81.44,2120.61,No,No,Yes
2654-OCPEO,Female,0,No,Yes,4,One year,No,Mailed check,33.02,79.02,No,Yes,No
1950-SGLBS,Female,1,No,No,49,Month-to-month,No,Credit card (automatic),101.76,4940.06,Yes,Yes,Yes
4513-QHICT,Female,0,Yes,No,15,Month-to-month,Yes,Bank transfer (automatic),28.68,384.55,Yes,No,No
7191-SMOCH,Female,0,Yes,Yes,30,Month-to-month,Yes,Electronic check,79.34,2345.78,No,No,No
4428-WWECH,Male,0,No,No,14,Month-to-month,No,Credit card (automatic),61.16,806.42,Yes,No,No
7244-CFZME,Female,0,No,No,44,One year,No,Credit card (automatic),54.68,2445.48,No,No,Yes
0473-WIUHS,Female,0,No,No,70,Month-to-month,Yes,Mailed check,59.83,4178.3,No,No,No
4171-QJATY,Female,0,No,No,24,Month-to-month,Yes,Mailed check,72.45,1751.67,Yes,Yes,No
5050-SLRDT,Female,0,Yes,Yes,62,Month-to-month,No,Bank transfer (automatic),71.48,4396.95,No,No,Yes
1519-DDRYN,Female,0,Yes,No,27,Month-to-month,Yes,Credit card (automatic),55.89,1457.56,Yes,No,Yes
4894-CXVTM,Female,0,No,No,70,One year,No,Bank transfer (automatic),95.4,6724.77,No,No,No
4606-GINPA,Male,1,Yes,Yes,70,Month-to-month,Yes,Electronic check,50.56,3569.73,No,No,Yes
6943-IXMKO,Male,0,No,No,27,Month-to-month,No,Credit card (automatic),77.9,2174.05,No,No,No
3884-ZDVNN,Female,0,No,No,46,One year,No,Credit card (automatic),32.8,1487.55,No,Yes,No
2963-WSYMI,Male,0,Yes,No,27,Two year,Yes,Credit card (automatic),82.63,2197.84,No,No,No
4336-ZBREW,Male,0,No,Yes,2,Month-to-month,Yes,Bank transfer (automatic),88.12,171.57,No,Yes,No
5470-VYDTT,Female,0,Yes,No,10,Two year,No,Mailed check,103.59,1062.87,No,Yes,Yes
9347-KORBW,Male,1,Yes,No,28,Two year,Yes,Bank transfer (automatic),105.0,3009.99,No,No,Yes
8522-LJORU,Female,0,No,No,56,Month-to-month,Yes,Bank transfer (automatic),98.15,5553.1,No,Yes,Yes
6764-AKUJB,Female,0,No,No,11,Month-to-month,Yes,Credit card (automatic),45.71,527.72,Yes,No,No
5309-OVVIK,Female,0,No,Yes,6,Month-to-month,Yes,Mailed check,36.64,181.42,No,Yes,No
6276-HEAVB,Female,1,No,No,36,Month-to-month,Yes,Bank transfer (automatic),61.78,2271.63,No,No,No
1026-HCWLG,Female,0,No,No,68,Month-to-month,No,Bank transfer (automatic),55.52,3753.79,No,Yes,No
7152-QCAWP,Female,0,No,No,11,Two year,Yes,Credit card (automatic),28.05,294.34,No,Yes,Yes
8609-XRQPP,Male,0,No,No,58,Month-to-month,Yes,Electronic check,39.86,2379.08,No,No,Yes
9992-YGUCD,Female,0,Yes,No,62,Month-to-month,No,Electronic check,48.31,2872.95,No,No,No
1073-WCCNT,Female,0,Yes,No,5,Month-to-month,Yes,Credit card (automatic),87.08,438.09,Yes,Yes,Yes
1318-QEAOQ,Female,0,No,No,22,Month-to-month,No,Bank transfer (automatic),116.68,2547.46,Yes,No,Yes
8992-PLSLJ,Male,0,No,Yes,62,Two year,No,Bank transfer (automatic),82.62,5131.05,No,No,Yes
0482-DJOLZ,Male,0,No,Yes,48,Month-to-month,Yes,Electronic check,28.24,1343.2,Yes,No,No
8382-LULGF,Male,0,No,No,55,Month-to-month,Yes,Electronic check,118.3,6485.7,Yes,Yes,No
3060-ALYFS,Female,0,No,No,27,Month-to-month,Yes,Bank transfer (automatic),118.1,3182.51,No,No,Yes
7295-NCMQA,Female,0,Yes,No,69,One year,No,Electronic check,42.89,2883.68,No,No,No
8728-DAJCZ,Male,0,No,Yes,29,Month-to-month,No,Credit card (automatic),47.52,1387.76,Yes,No,No
0375-NIUTV,Female,0,Yes,Yes,11,Month-to-month,Yes,Credit card (automatic),63.53,704.73,Yes,Yes,Yes
8973-RASFN,Male,1,Yes,No,49,Two year,No,Credit card (automatic),83.1,4080.78,Yes,No,No
2910-JSLHU,Male,0,Yes,Yes,71,Month-to-month,Yes,Bank transfer (automatic),70.22,4911.05,No,No,No
3991-KFJOL,Female,0,Yes,Yes,62,Month-to-month,Yes,Credit card (automatic),92.19,5686.33,No,No,No
3738-QSKHI,Male,0,Yes,Yes,2,Two year,Yes,Electronic check,92.42,211.29,No,No,No
3549-DMFRY,Female,0,Yes,Yes,64,One year,Yes,Mailed check,118.42,7606.39,No,No,No
2898-CILRO,Female,0,No,No,5,Month-to-month,Yes,Bank transfer (automatic),113.04,591.33,No,Yes,No
3947-PFYTT,Male,0,No,No,72,Month-to-month,No,Electronic check,51.71,3722.97,No,Yes,Yes
6347-IDXCF,Male,0,No,No,27,Month-to-month,Yes,Bank transfer (automatic),48.49,1249.99,No,No,No
0751-RHBSA,Male,1,No,No,44,Two year,Yes,Mailed check,105.82,4561.0,No,Yes,Yes
7161-SZWTA,Male,0,Yes,No,65,Month-to-month,Yes,Credit card (automatic),117.39,7656.42,No,No,No
4799-CIIWW,Female,0,No,No,66,Month-to-month,Yes,Bank transfer (automatic),38.24,2447.93,No,No,Yes
4679-RMSXR,Female,0,No,Yes,7,Month-to-month,Yes,Credit card (automatic),82.46,604.4,No,Yes,No
8705-GXYBS,Female,0,Yes,No,14,One year,Yes,Electronic check,42.96,587.76,No,Yes,No
8251-SKOXD,Female,0,Yes,Yes,22,Month-to-month,Yes,Mailed check,56.59,1154.4,No,Yes,Yes
9921-YPAKM,Female,0,Yes,No,55,Two year,Yes,Mailed check,101.16,5464.0,No,No,No
3274-WZPNP,Male,1,Yes,No,3,Two year,Yes,Bank transfer (automatic),20.3,61.61,No,No,No
1789-SBSFV,Female,0,No,Yes,53,Two year,Yes,Bank transfer (automatic),116.92,6106.84,No,No,Yes
9842-EMPKH,Male,1,No,No,33,Two year,Yes,Mailed check,30.54,1104.27,No,Yes,No
4058-VOQXW,Female,0,Yes,No,11,One year,Yes,Mailed check,48.26,460.67,No,Yes,Yes
2205-LIEXV,Female,0,No,Yes,66,Two year,No,Credit card (automatic),55.23,3677.0,No,No,Yes
9690-TUNIY,Female,0,Yes,No,70,One year,Yes,Electronic check,62.6,4455.09,Yes,No,Yes
2997-YIXWE,Male,0,Yes,No,65,Month-to-month,No,Bank transfer (automatic),32.35,2098.95,No,No,Yes
1097-SHYOA,Male,0,Yes,No,27,Two year,No,Mailed check,90.55,2534.23,Yes,Yes,No
3324-LCSNW,Female,0,No,No,36,Month-to-month,No,Bank transfer (automatic),41.51,1466.92,No,Yes,No
8605-KBFZL,Male,0,Yes,Yes,27,Month-to-month,No,Electronic check,46.91,1231.36,No,No,Yes
3273-ZULEK,Male,0,No,Yes,51,Month-to-month,Yes,Credit card (automatic),114.05,5810.3,No,No,No
8435-WFYOT,Female,0,Yes,Yes,24,Month-to-month,Yes,Mailed check,112.47,2692.31,No,Yes,No
2878-JIKCE,Male,1,No,Yes,2,Two year,Yes,Mailed check,30.58,92.74,No,No,Yes
3759-YCCQF,Male,0,No,Yes,68,One year,Yes,Mailed check,66.67,4513.08,No,Yes,No
9039-UVFWX,Male,0,No,Yes,9,Two year,No,Credit card (automatic),79.21,715.56,No,Yes,No
4926-GXEZS,Male,0,No,No,31,Month-to-month,Yes,Electronic check,77.38,2316.7,Yes,No,Yes
1083-NUBGK,Male,0,Yes,No,10,One year,No,Mailed check,89.42,923.67,No,No,No
6202-FDZDA,Female,0,Yes,Yes,17,Month-to-month,Yes,Credit card (automatic),50.59,826.9,Yes,No,Yes
2295-UIOAA,Female,0,Yes,Yes,65,Month-to-month,Yes,Mailed check,34.22,2215.94,No,Yes,No
5379-SRERZ,Male,0,Yes,No,37,Month-to-month,No,Credit card (automatic),25.09,950.65,No,Yes,Yes
5600-MHQDK,Female,0,Yes,No,72,One year,Yes,Mailed check,80.8,5827.16,No,Yes,No
2158-CCIGP,Male,0,No,No,65,One year,Yes,Credit card (automatic),47.55,3183.9,No,Yes,No
8410-QXTTC,Male,0,No,Yes,52,Two year,No,Mailed check,48.53,2542.86,No,No,No
5732-WXAFM,Male,0,Yes,No,3,Two year,Yes,Electronic check,87.83,296.41,Yes,No,No
2282-KBJSA,Female,0,Yes,Yes,24,One year,Yes,Bank transfer (automatic),109.36,2658.99,No,No,Yes
3866-UECXD,Female,1,Yes,No,30,Month-to-month,No,Mailed check,51.93,1565.91,No,No,Yes
7070-FFDHV,Male,0,No,No,23,Month-to-month,Yes,Mailed check,29.54,706.47,No,No,Yes
8502-UYGNE,Female,0,No,Yes,60,Two year,Yes,Credit card (automatic),44.31,2606.46,No,No,Yes
0688-HQEPI,Male,0,Yes,Yes,2,One year,No,Credit card (automatic),91.54,168.74,No,No,No
1936-RNFUT,Female,0,Yes,No,65,Month-to-month,Yes,Credit card (automatic),106.11,6909.48,No,Yes,Yes
4193-TTQAG,Male,0,Yes,Yes,34,Month-to-month,Yes,Credit card (automatic),47.39,1554.31,No,Yes,Yes
1032-TRQDJ,Female,0,No,Yes,43,Month-to-month,Yes,Bank transfer (automatic),55.65,2330.48,Yes,No,Yes
9137-QTQGH,Female,1,Yes,Yes,63,Month-to-month,No,Mailed check,36.2,2306.02,No,No,Yes
6834-DLKEA,Male,0,No,No,25,Two year,Yes,Mailed check,93.24,2322.29,No,No,No
7828-PVOQO,Male,0,No,No,44,Two year,Yes,Electronic check,38.96,1735.78,Yes,No,No
4707-TDWUV,Male,0,Yes,Yes,20,One year,Yes,Electronic check,37.14,623.2,No,No,Yes
6935-SKJRT,Female,0,No,No,67,Month-to-month,Yes,Bank transfer (automatic),40.26,2791.1,Yes,Yes,No
5210-MHSHI,Male,0,No,No,30,One year,No,Credit card (automatic),34.57,1072.73,Yes,Yes,No
7743-GZRGS,Female,0,No,No,67,Month-to-month,No,Credit card (automatic),93.59,6244.39,No,Yes,No
5335-ABHPM,Female,0,No,No,4,One year,Yes,Electronic check,80.48,332.57,No,Yes,No
9468-MAPEO,Male,0,Yes,No,67,Month-to-month,Yes,Bank transfer (automatic),65.47,4404.69,No,No,No
4671-WVULD,Male,0,No,No,40,Month-to-month,Yes,Mailed check,95.43,3990.67,No,No,No
2229-MWDYS,Female,0,No,Yes,63,Month-to-month,No,Mailed check,85.12,5430.28,No,No,No
9345-KWOGP,Male,0,Yes,No,22,Month-to-month,Yes,Electronic check,103.1,2304.41,No,Yes,Yes
2625-FNTQN,Male,0,No,No,61,Month-to-month,No,Credit card (automatic),23.18,1383.57,No,No,Yes
9085-ARAWR,Female,0,No,No,26,One year,No,Mailed check,117.41,3059.53,Yes,Yes,No
6183-KMSCT,Female,0,No,No,44,Month-to-month,Yes,Mailed check,98.78,4302.84,Yes,Yes,No
5719-TLUMP,Male,0,Yes,Yes,1,Two year,Yes,Mailed check,106.27,53.35,Yes,No,No
9782-ZCIYM,Male,0,Yes,No,54,Two year,Yes,Mailed check,26.48,1492.02,No,No,No
8730-BCIXA,Female,0,Yes,No,10,Month-to-month,Yes,Mailed check,101.46,1059.7,No,No,Yes
4438-YQEDV,Female,1,No,No,43,Two year,Yes,Credit card (automatic),99.86,4206.64,No,No,Yes
3716-LTEJJ,Male,0,No,No,0,Two year,Yes,Bank transfer (automatic),34.04,0.0,No,Yes,No
3411-ULKBQ,Female,0,No,No,21,One year,No,Bank transfer (automatic),41.29,924.16,No,No,Yes
3497-ZGKSF,Male,0,No,Yes,50,Month-to-month,No,Credit card (automatic),34.01,1739.37,Yes,No,Yes
0248-VPTRH,Female,0,Yes,No,0,One year,No,Credit card (automatic),39.62,0.0,No,Yes,Yes
5219-TPCVY,Female,0,No,No,47,One year,Yes,Mailed check,76.84,3603.62,No,Yes,No
6888-YAAVR,Female,0,No,Yes,71,One year,No,Credit card (automatic),97.6,7032.36,No,No,No
1591-SOXMU,Male,1,No,Yes,45,Two year,Yes,Bank transfer (automatic),106.37,4741.89,No,No,No
9563-SVQJQ,Female,0,No,No,68,One year,Yes,Bank transfer (automatic),92.02,6233.35,No,No,No
9555-FOITW,Female,0,Yes,No,55,One year,Yes,Electronic check,118.8,6575.06,No,Yes,Yes
2785-EJOVY,Female,0,No,No,64,Month-to-month,No,Mailed check,65.09,4118.26,Yes,Yes,Yes
4748-EKUES,Female,0,No,No,9,Two year,Yes,Bank transfer (automatic),22.88,205.76,No,No,No
4653-UVKRM,Female,0,Yes,Yes,59,Month-to-month,Yes,Credit card (automatic),39.48,2312.16,Yes,No,No
7814-ZTSYH,Male,0,No,Yes,30,Month-to-month,Yes,Credit card (automatic),75.9,2287.47,No,No,No
7462-FEKRL,Male,0,No,No,35,Month-to-month,No,Electronic check,23.14,740.45,Yes,No,Yes
7860-FVXGX,Female,0,No,No,57,Two year,Yes,Mailed check,100.56,5702.63,No,Yes,Yes
0388-WEZQH,Female,0,No,No,3,Month-to-month,Yes,Electronic check,101.36,324.55,No,No,No
5881-WDCCS,Female,0,No,No,55,Month-to-month,Yes,Mailed check,94.92,5255.03,No,No,Yes
2832-RDYET,Female,0,Yes,Yes,67,One year,Yes,Mailed check,43.61,2968.68,No,Yes,Yes
3921-IRVCI,Female,1,Yes,No,7,Month-to-month,No,Mailed check,30.82,329.73,No,Yes,No
3357-EFYMW,Female,0,Yes,Yes,63,One year,Yes,Mailed check,53.05,3271.13,No,No,Yes
7879-SVDTJ,Female,0,No,No,19,Month-to-month,Yes,Mailed check,45.76,875.83,No,No,No
7777-DNEHM,Female,0,No,Yes,31,Month-to-month,No,Electronic check,103.19,3142.46,No,Yes,Yes
4675-YALCV,Female,0,Yes,No,68,One year,Yes,Mailed check,46.11,3210.82,No,Yes,Yes
5007-KWPUZ,Female,0,Yes,No,69,Month-to-month,Yes,Mailed check,53.53,3655.01,No,No,Yes
4102-PRUNH,Female,0,Yes,No,8,Month-to-month,No,Mailed check,105.08,838.76,Yes,No,No
3039-QPTRY,Female,0,No,No,3,One year,Yes,Electronic check,94.42,381.36,No,No,No
5943-HXFGX,Female,0,Yes,No,68,Month-to-month,Yes,Credit card (automatic),75.27,5132.49,No,No,No
0421-UZRSL,Male,0,No,No,34,Two year,Yes,Credit card (automatic),48.98,1679.57,No,No,Yes
1614-QFJCE,Male,0,Yes,No,2,Month-to-month,No,Electronic check,52.69,134.51,Yes,No,Yes
7553-EUOJG,Female,0,No,No,50,Month-to-month,Yes,Credit card (automatic),49.07,2547.1,No,Yes,No
9729-HZKMK,Female,0,No,No,43,Month-to-month,Yes,Electronic check,81.1,3383.13,Yes,Yes,No
1966-CKFUU,Female,0,Yes,No,69,One year,No,Credit card (automatic),75.59,5203.39,No,Yes,No
1524-XFCIS,Male,0,Yes,Yes,37,Two year,Yes,Bank transfer (automatic),46.71,1661.24,No,Yes,No
1206-DASIK,Male,0,No,Yes,64,Month-to-month,Yes,Electronic check,119.91,7686.05,No,No,Yes
9054-HRICZ,Female,1,Yes,No,41,Month-to-month,Yes,Mailed check,26.9,1042.86,No,Yes,No
4446-XRLNH,Male,0,Yes,Yes,72,Two year,No,Credit card (automatic),71.87,5111.52,No,Yes,Yes
9638-DLKVR,Male,1,No,No,49,Two year,Yes,Mailed check,37.57,1828.83,Yes,Yes,No
2948-TBVFE,Male,0,Yes,Yes,6,Month-to-month,No,Bank transfer (automatic),26.19,200.33,Yes,No,Yes
9441-RPTRD,Male,1,Yes,No,68,Month-to-month,Yes,Electronic check,63.26,4250.07,No,Yes,No
9071-ORDTJ,Female,0,No,Yes,52,One year,No,Electronic check,107.8,5631.59,No,No,No
5896-ZJWJZ,Male,0,No,No,1,Month-to-month,Yes,Mailed check,60.08,42.99,Yes,Yes,Yes
4800-WRUMT,Male,0,Yes,No,55,Month-to-month,Yes,Mailed check,118.91,6578.68,Yes,No,Yes
6070-IPWRV,Male,0,Yes,No,17,Month-to-month,No,Electronic check,92.35,1637.91,No,Yes,Yes
5834-AGUBK,Male,0,Yes,No,26,One year,Yes,Mailed check,28.89,750.7,No,Yes,Yes
3155-HZRJQ,Female,0,Yes,No,52,One year,No,Electronic check,111.14,5743.4,No,No,No
6454-MOJHC,Male,0,Yes,Yes,58,One year,No,Credit card (automatic),29.78,1668.98,No,Yes,No
5062-FWEWU,Female,0,Yes,Yes,27,One year,No,Bank transfer (automatic),119.16,3210.98,No,Yes,No
8783-LSZHY,Male,0,Yes,No,16,One year,Yes,Bank transfer (automatic),71.43,1064.21,No,No,No
6834-QENBJ,Female,0,Yes,No,41,Two year,Yes,Credit card (automatic),111.83,4642.46,No,No,No
8755-QAVWH,Male,0,Yes,No,56,Two year,No,Credit card (automatic),29.78,1711.18,No,Yes,Yes
9076-QDHFT,Male,0,No,No,35,One year,No,Electronic check,97.27,3510.47,No,No,No
2883-EDSKE,Male,0,Yes,No,61,Month-to-month,No,Bank transfer (automatic),76.49,4738.55,Yes,No,No
3958-RLKWI,Male,1,No,Yes,24,One year,No,Credit card (automatic),24.94,567.61,No,Yes,Yes
4060-VOKYI,Female,0,No,Yes,12,Month-to-month,No,Mailed check,112.39,1293.5,Yes,Yes,Yes
6815-QCEKW,Female,0,Yes,No,61,Month-to-month,Yes,Electronic check,101.08,6128.47,No,Yes,Yes
5890-FTEEX,Male,0,No,Yes,3,One year,Yes,Credit card (automatic),51.56,139.01,No,Yes,No
6082-CSXGA,Female,1,No,No,4,Month-to-month,Yes,Bank transfer (automatic),25.31,103.55,No,No,Yes
6757-UDION,Male,0,No,No,19,Two year,No,Credit card (automatic),21.61,441.33,Yes,No,Yes
0777-SOPGN,Female,0,Yes,Yes,34,Two year,Yes,Electronic check,90.76,3059.6,No,No,Yes
9213-GSYOD,Male,0,Yes,No,48,Two year,Yes,Mailed check,53.69,2491.56,No,No,Yes
6537-GQJGD,Female,0,No,No,58,Two year,No,Mailed check,82.72,4803.25,Yes,Yes,No
5688-VYNNO,Female,0,No,No,1,Month-to-month,Yes,Credit card (automatic),86.32,92.46,Yes,No,Yes
9465-ELHMU,Female,0,No,Yes,58,Month-to-month,Yes,Credit card (automatic),73.47,4198.2,No,Yes,No
3659-XXNDX,Male,0,No,No,69,One year,Yes,Mailed check,24.63,1684.56,No,Yes,Yes
0156-SDHVY,Female,0,No,No,45,Month-to-month,Yes,Bank transfer (automatic),93.16,4189.25,Yes,Yes,Yes
8316-UTGZY,Male,0,Yes,No,0,Two year,Yes,Credit card (automatic),56.16,0.0,No,No,No
1193-OWSWW,Male,0,Yes,No,35,One year,No,Credit card (automatic),109.01,3773.49,Yes,Yes,Yes
4029-ISACS,Male,0,No,Yes,46,Two year,No,Electronic check,58.48,2630.28,No,No,Yes
0377-OTTWO,Male,0,No,No,52,Month-to-month,Yes,Mailed check,32.87,1677.75,No,Yes,Yes
1762-GCNWY,Female,1,Yes,No,13,Month-to-month,Yes,Bank transfer (automatic),82.03,1061.21,No,Yes,No
0908-CMGAV,Female,0,No,Yes,65,Month-to-month,Yes,Credit card (automatic),21.7,1420.71,Yes,Yes,No
9887-JSEGM,Female,0,No,No,61,Month-to-month,Yes,Credit card (automatic),21.52,1326.54,No,No,No
0600-NTCYZ,Male,0,No,No,14,One year,No,Credit card (automatic),65.42,953.45,No,No,No
6600-VXMFV,Male,0,No,No,28,Month-to-month,No,Credit card (automatic),118.83,3336.01,Yes,Yes,No
8282-LVCBJ,Male,0,No,Yes,58,Month-to-month,Yes,Bank transfer (automatic),94.65,5430.07,Yes,No,No
1995-FNZXC,Female,0,Yes,No,33,Month-to-month,Yes,Mailed check,90.95,2974.33,No,No,No
1814-PNPNP,Female,0,No,No,24,One year,No,Credit card (automatic),108.24,2617.18,No,No,No
3052-PMALU,Female,0,Yes,No,42,Month-to-month,No,Mailed check,112.13,4699.0,No,Yes,No
3932-JXQWS,Male,0,No,No,51,One year,No,Bank transfer (automatic),79.67,4104.11,No,Yes,Yes
3177-GZEAG,Male,0,No,Yes,3,One year,No,Credit card (automatic),100.63,269.99,No,Yes,Yes
8176-CXZYP,Male,0,No,No,64,One year,Yes,Electronic check,68.46,4390.64,No,No,Yes
7072-VFNBD,Male,1,No,No,59,Month-to-month,Yes,Bank transfer (automatic),109.35,6481.74,No,Yes,Yes
1479-FQXKD,Female,0,No,No,11,One year,Yes,Electronic check,51.07,599.0,No,Yes,No
0659-SFWPN,Male,1,No,Yes,38,Month-to-month,Yes,Electronic check,78.99,3016.35,Yes,Yes,Yes
9777-YXYXS,Female,0,No,Yes,0,Two year,Yes,Electronic check,77.65,0.0,No,No,No
2878-UJECK,Female,1,Yes,No,13,Month-to-month,No,Bank transfer (automatic),83.46,999.4,No,No,No
9691-AAUXT,Male,0,Yes,No,44,Two year,Yes,Credit card (automatic),109.83,4811.08,No,Yes,No
4183-QIDYS,Female,0,No,No,67,One year,Yes,Electronic check,93.01,6254.33,No,No,No
8371-ISNGI,Male,0,Yes,No,33,Month-to-month,Yes,Mailed check,81.87,2648.27,Yes,No,Yes
5373-KESAR,Male,0,Yes,No,11,Two year,Yes,Bank transfer (automatic),57.24,587.82,No,No,No
3806-ZOGYY,Female,0,Yes,No,59,Month-to-month,Yes,Mailed check,42.57,2406.53,Yes,Yes,No
7226-TKTWQ,Male,0,Yes,No,61,Month-to-month,Yes,Electronic check,89.18,5457.35,Yes,Yes,No
5615-DXJQG,Male,0,No,Yes,40,Month-to-month,Yes,Electronic check,40.57,1665.95,No,Yes,No
8139-IPMNV,Male,1,Yes,No,42,Month-to-month,Yes,Credit card (automatic),65.74,2747.31,No,No,No
3454-ESRKP,Female,0,No,Yes,57,Two year,No,Mailed check,74.24,4251.21,No,No,Yes
6207-HAXFG,Male,0,No,No,24,Month-to-month,No,Electronic check,85.26,1983.69,No,Yes,Yes
8794-OYXJT,Male,0,Yes,No,47,One year,Yes,Bank transfer (automatic),44.7,2115.45,No,Yes,Yes
2016-MGVGO,Male,1,Yes,No,56,One year,Yes,Mailed check,64.37,3633.1,No,No,No
4346-RMZWR,Male,0,Yes,No,54,Month-to-month,Yes,Bank transfer (automatic),50.68,2764.03,No,Yes,No
5291-HNOHL,Male,0,No,No,5,Two year,No,Mailed check,86.34,366.91,No,Yes,No
2671-ZHWGR,Female,0,No,No,57,One year,Yes,Electronic check,79.7,4483.07,No,No,No
0999-PDNWP,Female,0,Yes,No,42,Month-to-month,No,Bank transfer (automatic),116.79,4944.59,No,No,Yes
3300-WWQQB,Male,0,Yes,Yes,37,One year,Yes,Credit card (automatic),58.84,2221.36,No,Yes,No
5847-SGAXA,Male,0,No,Yes,48,Month-to-month,No,Mailed check,59.62,2860.72,Yes,No,No
